systemId,huc6
2305430002,020502
2305440001,020501
4505000011,020200
4505000012,020301
4505000013,020200
4505000014,020200
1205000092,020501
2305520001,020501
1305000004,020502
2305470001,020503
2305020004,020700
2305490002,020502
2305490001,020502
1305000581,020502
2305130002,020501
1205000032,020501
4805000002,020401
2305330001,020501
4505000015,020200
2305180002,020700
500005000024,020501
2305520003,020501
2305500001,020501
2305500001,020501
1205000104,020501
2305190001,020501
2305200001,020502
2305530001,020501
2305530002,020501
2305530003,020501
2305530004,020501
2305530006,020501
2305530005,020501
4805000013,020401
2305610001,020503
4505000016,020200
4505000017,020200
4505000018,020200
2305220001,020501
4605000001,020802
1105100081,020200
1105200081,020200
1105300081,020200
4505000032,020200
4505000030,020200
4505000031,020200
4505000029,020200
4505000034,020200
4505000033,020200
2305010001,020501
2305080001,020501
2305120001,020501
2305170002,020501
2305210001,020700
2305250001,020700
2305060001,020501
2305170003,020501
2305320001,020502
2305060003,020501
2305170001,020501
2305320002,020502
4505000036,020301
2305230001,020501
2305240001,020501
2305090002,020501
2305550001,020502
2305550002,020502
1205000048,020200
2305560001,020502
2305560002,020502
4505000028,020200
2305360001,020501
2305330002,020501
2305380001,020502
4505000027,020301
500005000001,020502
4505000021,020301
4605000002,020802
4605000007,020802
2305100002,020700
1205000103,020501
4505000022,020200
4505000023,020200
4505000024,020200
4505000025,020301
4505000026,020301
2305570001,020501
4605000005,020802
1305000508,020501
4305000049,011000
500005000013,020502
2305010002,020501
2305060002,020501
2305080002,020501
2305090003,020501
2305120002,020501
2305210002,020700
2305250002,020700
2305270001,020501
2305270002,020501
2305320003,020502
2305170004,020501
2305170005,020501
4305000051,011000
4305000051,020302
4805000015,020401
2305280001,020501
2305280001,020503
2305380003,020502
2305580001,020501
1305000617,020501
1205000211,020501
1205000211,041402
1205000245,020200
2305130003,020501
4605000006,020403
4605000006,020801
4605000006,020403
4605000006,020801
2305380002,020502
4805000016,020401
2305050002,020700
2305100003,020700
2305160002,020501
2305170006,020501
2305310001,020501
2305600001,020501
2305330003,020501
2305480002,020700
2305340005,020503
2305340003,020503
2305340001,020503
2305340002,020503
2305340007,020503
2305340008,020503
2305340006,020503
2305340004,020503
3405000090,030902
5405000001,030601
1405000063,031800
3405000107,030901
6105007001,030300
4105000003,031501
1305000626,030101
6105002001,030101
3405000057,030902
6105001001,030201
3405000039,030902
3405000095,030902
3405000007,030902
3405000006,030902
3405000016,030902
3405000015,030902
3405000014,030902
5905000015,031800
4105000004,031402
4105000005,031402
5905000002,031800
3405000017,030801
3405000108,030902
3405000041,030902
3405000042,030902
3405000020,030801
3405000036,030902
3405000050,030902
3405000051,030902
3405000076,030902
3405000102,030902
3405000053,030902
3405000106,030902
3405000030,030902
3405000032,030902
3405000032,030901
3405000033,030902
3405000033,030901
3405000034,030902
3405000034,030901
3405000035,030902
3405000035,030901
3405000031,030902
3405000031,030901
3405000044,030902
3405000045,030902
3405000038,030902
390005000001,030402
5405000002,030701
4105000002,031300
6105003001,030401
3405000063,030901
3405000043,030902
4105000006,031601
3405000067,030902
3405000067,030901
6105009001,030201
6105009002,030201
6105009003,030201
6105009004,030201
6105011001,030102
6105005003,030401
4105000001,031502
6105006001,030201
6105005002,030401
6105005001,030401
6105010001,030101
6105004001,030101
1405000036,031501
4105000007,031501
3405000121,030902
3405000122,030902
3405000115,030901
3405000117,030901
3405000114,030901
3405000072,030901
3405000113,030901
3405000065,030901
3405000073,030901
3405000118,030902
3405000119,030902
3405000110,030902
3405000126,030902
3405000111,030902
3405000047,030902
3405000046,030902
3405000079,030902
3405000079,030901
3405000001,030801
3405000010,030802
3405000010,030801
3405000052,030902
3405000055,030902
3405000056,030902
3405000037,030902
6105008001,030300
3405000064,030901
2305040001,020501
2705000001,040500
2705000002,040500
2405000001,041000
2405000001,042600
2405000002,041201
340005099012,041000
340005099013,041000
2405000014,041402
2405000014,041402
2405000014,041402
2405000015,041402
2405000003,041201
2405000004,041201
2405000031,041201
2405000005,041201
2405000006,041402
2405000006,041402
2405000007,041402
1205000258,043001
340005099004,041000
340005099004,042600
2405000008,041402
2405000030,041300
2405000009,042600
2405000009,041100
2405000010,042701
340005099001,041000
340005099001,042600
340005099001,041000
340005099001,042600
340005099001,041000
340005099001,042600
340005099001,041000
340005099001,042600
340005099001,041000
340005099001,042600
2405000011,041100
2705000019,040802
2705000017,041000
2705000016,041000
2705000018,041000
2705000007,040802
2605000003,040400
2605000003,040400
2605000003,040400
2605000003,040400
2605000003,040400
2405000024,041300
2405000025,041300
340005099006,041000
2605000009,071200
2605000009,040400
340005099008,040801
340005099008,042400
1505000058,042400
1505000242,040801
2405000021,041000
2405000021,042600
340005099014,041000
340005099014,042600
2605000002,040400
2405000020,041000
2405000020,042600
2405000018,041402
2405000019,041402
2705000006,040500
2405000026,041000
2405000026,042600
2405000012,041000
2405000013,041000
2405000028,042701
2405000022,042701
2405000029,042701
2705000010,040801
2705000010,042400
2705000011,040801
340005099017,040802
340005099016,040802
2405000023,041000
2705000020,040802
2705000022,040802
2405000027,041000
3905540001,051202
3305000027,050702
3305000001,050901
3305000002,050901
4205000006,051301
4905000064,050301
3905460001,051201
4905000032,050200
3905000002,051202
3905000002,051201
4905000033,050100
4905000066,050100
4905000034,050100
3905000041,051402
3905440001,051402
3905440001,071401
3905000022,051402
3305000003,050702
3305000003,050901
1305000625,050301
3305000004,050702
3305000004,050901
3305000005,050600
3905000003,050902
1505000042,051201
4005000002,080101
4005000002,080101
4005000002,071401
4005000002,071401
4005000002,080201
4005000002,080201
4005000002,080202
4005000002,080202
4005000002,080103
4005000002,080103
4905000035,050200
4905000036,050200
4905000072,050100
4905000037,050100
3905000023,051001
3905000023,050902
4905000039,050301
4905000040,050301
3905000004,050902
3905000005,051201
3905520001,050902
3905520002,050902
3905520003,050902
3905520004,050902
3905520005,050902
3905520006,050902
4905000041,050100
4905000007,050200
3905000006,051201
4905000005,050100
3905100001,051402
3905110001,051002
4905000019,050301
4905000023,050301
3905000024,051201
3905000025,051402
4905000074,050200
4905000044,050200
4905000045,050200
3905000026,050800
4205000001,051301
4205000002,051301
3905000027,051402
3905000009,051402
3905530001,050800
3905470001,051201
3905100002,051402
3905100003,051402
3305000007,050901
3305000007,050701
3305000006,050901
3305000006,050701
3905000010,051202
3905550001,051202
3305000009,050901
3305000008,050901
1505000946,051201
3905480001,051201
4905000046,050200
3905000011,051401
4905000006,050100
4905000031,050100
4905000029,050100
4905000030,050100
3905000012,050902
3905000013,051401
3905000040,051202
3905000040,051201
3905000042,051202
3905000028,051401
3905000014,051201
3905000015,051201
3305000015,050400
3305000014,050400
3305000010,050702
3305000016,050902
3905490001,051202
4905000065,050200
4905000049,050200
4905000050,050200
4905000051,050200
4205000008,051301
4205000009,051301
4205000010,051301
4005000001,051402
4005000001,051402
4005000001,051402
4005000001,071401
4005000001,071401
4005000001,071401
3905000016,051201
3905270002,051202
3905270001,051202
3905270003,051202
3905270004,051202
4905000054,050100
4905000053,050100
4905000067,050100
4205000011,051302
3905000030,051401
4905000056,050100
3305000018,050400
3905000031,051001
3905000031,050902
4905000008,050100
4905000010,050100
3905000032,051402
3905000032,060400
3305000019,050302
3305000020,050702
4205000004,051301
4205000005,051301
3305000021,050302
3305000021,050500
3305000022,050901
3305000022,050600
4905000011,050100
4905000012,050100
3305000023,050702
1305000548,050100
1305000551,050100
1305000551,050100
1305000551,050100
4905000014,050100
4905000013,050100
3905000033,051402
4905000057,050100
1505000935,051201
3905000034,051201
4905000058,050200
3305000024,050400
3905000017,051402
3905000018,051202
3305000026,050901
3905500001,051201
4905000016,050100
4905000015,050100
4905000017,050100
1305000574,050100
4905000059,050100
3905110002,051002
3905000035,051402
3905000036,051401
3905000044,051402
3905000020,051402
3905000037,051201
3905000038,051402
1505000057,050400
1505000802,050400
1505000852,050400
4905000060,050100
4905000061,050100
4905000062,050100
1305000623,050301
4905000077,050301
4905000003,050301
3305000028,050600
3905000021,051201
3305000012,050702
4205000007,051301
3305000013,050702
4905000004,050100
4905000063,050100
3905000032,051402
3905000032,060400
260005000153,071300
5105950070,070802
5105590225,070801
5105590220,070801
5105950071,071000
5105500001,071300
5105500002,071300
260005000055,071300
5105010001,070801
260005000210,071300
260005000143,071300
5105020001,070801
5605320001,071401
5105510001,071300
1805000830,070200
1805000830,070200
5605010001,071300
260005000097,071300
5705000001,070101
5605700001,071300
5605030001,071401
5605030001,071401
5605540001,071100
5105030001,070801
2605000004,040400
260005000060,071300
260005000059,071300
3905440001,051402
3905440001,071401
5105040001,071100
260005000099,071300
5105590200,070600
260005000100,071300
4005000005,071401
4005000005,080202
5105520001,070802
5105590360,071300
5605920001,071401
1505000413,070801
1505000045,070102
1505000046,070300
260005000145,071300
260005000065,071300
260005000062,071300
5105590100,071300
5105050001,070801
5105050002,070801
5105530001,071300
4005000002,080101
4005000002,080101
4005000002,071401
4005000002,071401
4005000002,080201
4005000002,080201
4005000002,080202
4005000002,080202
4005000002,080103
4005000002,080103
260005000101,071300
5605090001,071300
5105540001,071300
5105950075,070801
5105870001,070900
5105870002,070900
5105060001,071100
5105060001,071000
5105550001,071000
5105550002,071000
5105550003,071000
5105550005,071000
260005000067,071300
5105080001,070801
5105090001,070600
5105560001,071300
5105100001,070801
5105100001,070801
5105100001,070900
5105100001,070900
5105570001,071300
1505000908,071300
5105580003,071300
5105580004,071300
5105580002,071300
5105580001,071300
5105580006,071300
5105590140,071300
5605140001,071300
5605140001,071300
5105590180,070600
5105590001,070600
5605150001,071100
5105110001,071100
5105950078,071300
2605000016,071200
5105120001,070801
5105120001,070900
5105620001,070600
5105620002,070600
2605000003,040400
2605000003,040400
2605000003,040400
2605000003,040400
2605000003,040400
5705000002,070400
5605180001,071401
5605180001,071401
5105130001,070801
5105140001,071100
260005000181,071300
2605000009,071200
2605000009,040400
2605000010,071200
5105150001,071100
5605200001,071300
260005000147,071300
5105160001,070801
5105950079,071300
2605000005,071200
2605000005,040400
5605210001,071300
260005000197,071300
5105180001,071100
5105950077,071100
260005000111,071300
260005000112,071300
5105190002,071100
5105190001,071100
5605230001,071401
5605240001,071300
5105590250,070801
5105640001,071300
2605000007,071200
4005000021,071401
4005000021,071401
4005000021,080202
4005000021,080202
4005000021,080103
4005000021,080103
260005000119,071300
5105900001,071300
260005000073,071300
1505000285,071300
1505000422,071300
5105590190,070802
5105590150,071300
5105700001,070802
5105780001,070802
5105780003,070802
5105780002,070802
5105790001,071300
260005000120,071300
5605270001,071300
260005000148,071300
5605280001,071300
260005000124,071300
260005000123,071300
260005000122,071300
5105210001,070801
5105210001,070900
5605290001,071300
5605300001,071401
260005000121,071300
5105800002,070801
5105800002,070900
5105800003,070900
5105800001,070801
5705000039,070500
5705000006,070200
5705000005,070200
5705000009,070200
4005000001,051402
4005000001,051402
4005000001,051402
4005000001,071401
4005000001,071401
4005000001,071401
5705000042,070600
5705000011,070102
5105590270,071100
5105590270,071100
260005000125,071300
2605000006,071200
260005000138,071300
5105220001,070801
5105230002,070801
5105230002,070801
5105230001,070801
4005000016,080101
4005000016,071401
4005000016,080103
260005000149,071300
2605000001,071200
5105590330,071300
5105810001,071300
5105830001,071200
260005000078,071300
5105840001,071300
5105850001,070900
5605360001,071401
5605360001,071402
260005000139,071300
260005000201,071300
5105240001,070801
5105630001,070900
5105630002,070900
5705000018,070400
5705000065,070400
5705000064,070400
5705000066,070400
260005000080,071300
5105250001,070600
5605560001,071100
260005000130,071300
5105860001,071300
5105660001,071300
5105260002,071100
5105260003,071100
5105260001,071100
5105260005,071100
5105260006,071100
5105260004,071100
5105300001,071100
5105310001,071100
1705100118,071100
5105590390,071300
260005000085,071300
260005000133,071300
5105880001,071300
1505000071,070200
260005000075,071300
260005000131,071300
260005000132,071300
260005000134,071300
5105890001,070802
5105590410,071300
260005000151,071300
260005000135,071300
5105070003,070801
5105070002,070801
5105070001,070801
5105070001,070802
5105330003,071100
5605440001,071300
260005000091,071300
260005000092,071300
260005000179,071300
260005000207,071300
5705000021,070400
5105910001,070600
5105910002,070600
260005000209,071300
260005000180,071300
5105920003,070802
1705000168,070802
1705100168,070802
1705000172,070802
5105920001,070802
5105920002,070802
5105920005,070802
5105920004,070802
260005000152,071300
260005000141,071300
5105550006,071000
5605600001,071100
5605470001,071401
5605470001,071100
5605470002,071100
5105580300,071000
5105580300,102300
5905000003,111402
5905000004,080203
5905000004,080204
5905000004,111102
5905000001,080301
5905000001,080601
5905000001,080204
5905000001,111102
5905000001,080801
5905000001,080403
5905000001,080500
5905000001,080402
5905000034,080402
4005000012,080101
4005000012,080201
4005000012,080202
4005000005,071401
4005000005,080202
4005000004,080101
4005000004,080101
3705000041,080203
3705000041,080203
3705000041,110100
3705000041,110100
4005000017,080203
5905000007,080302
5905000037,080402
4005000002,080101
4005000002,080101
4005000002,071401
4005000002,071401
4005000002,080201
4005000002,080201
4005000002,080202
4005000002,080202
4005000002,080103
4005000002,080103
4005000019,080203
4005000018,080203
4005000014,080202
4005000007,080101
4005000007,080102
5905000048,080302
5905000012,080302
3705000001,111102
4005000003,080101
4005000003,080101
4005000003,080101
4005000003,080102
4005000003,080102
4005000003,080102
5905000057,080403
4005000029,080201
5905000023,080403
4005000021,071401
4005000021,071401
4005000021,080202
4005000021,080202
4005000021,080103
4005000021,080103
3705000022,110100
4005000009,080102
4005000023,080101
4005000023,080102
4005000001,051402
4005000001,051402
4005000001,051402
4005000001,071401
4005000001,071401
4005000001,071401
4005000006,080201
4005000006,080203
5905000021,080302
5905000021,080302
5905000021,080302
5905000021,080302
5905000021,080101
5905000021,080101
5905000021,080101
5905000021,080101
5905000021,080102
5905000021,080102
5905000021,080102
5905000021,080102
5905000021,080301
5905000021,080301
5905000021,080301
5905000021,080301
5905000021,080201
5905000021,080201
5905000021,080201
5905000021,080201
5905000021,080302
5905000021,080302
5905000021,080302
5905000021,080302
5905000021,080101
5905000021,080101
5905000021,080101
5905000021,080101
5905000021,080102
5905000021,080102
5905000021,080102
5905000021,080102
5905000021,080301
5905000021,080301
5905000021,080301
5905000021,080301
5905000021,080201
5905000021,080201
5905000021,080201
5905000021,080201
5905000021,080302
5905000021,080302
5905000021,080302
5905000021,080302
5905000021,080101
5905000021,080101
5905000021,080101
5905000021,080101
5905000021,080102
5905000021,080102
5905000021,080102
5905000021,080102
5905000021,080301
5905000021,080301
5905000021,080301
5905000021,080301
5905000021,080201
5905000021,080201
5905000021,080201
5905000021,080201
5905000021,080302
5905000021,080302
5905000021,080302
5905000021,080302
5905000021,080101
5905000021,080101
5905000021,080101
5905000021,080101
5905000021,080102
5905000021,080102
5905000021,080102
5905000021,080102
5905000021,080301
5905000021,080301
5905000021,080301
5905000021,080301
5905000021,080201
5905000021,080201
5905000021,080201
5905000021,080201
5905000051,080601
4005000016,080101
4005000016,071401
4005000016,080103
3705000062,110100
4005000024,080102
4005000025,080102
3705000003,080204
3705000003,111102
4005000022,080102
5905000040,080302
5905000038,111402
5905000038,080403
5905000020,080302
4005000011,080202
4005000011,080202
4005000011,080202
5905000032,080302
5905000032,080301
4005000010,080202
5905000033,080402
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4005000015,080203
4005000015,110100
5905000024,080302
1405250001,080302
1405000057,080302
1405000056,080302
5905000029,080302
1805000534,090203
1805000535,090203
5705000072,090201
1805000546,090202
1805200568,090202
1805400528,090202
1805500528,090202
1805600528,090202
1805000703,090100
1805000704,090100
1805000705,090100
1805000706,090100
1805000707,090100
1805000708,090100
1805000709,090100
5705000003,090203
5705000016,090203
5705000049,090201
5705000015,090201
5705000017,090203
5705000026,090203
5705000036,090100
5705000037,090100
5705000038,090100
5705000030,090100
5705000029,090100
5705000032,090100
5705000031,090100
5705000034,090100
5705000033,090100
1805100568,090202
1805000503,101900
1805000763,101701
1805000758,101701
3605000096,102600
3605000220,102600
4705000114,102002
3605000092,102701
3605000040,102701
3605000039,102701
3605000047,102600
3605000050,102500
4705000103,101202
4705000155,102300
4705000140,102300
3605000121,103001
4705000096,102100
4705000153,102100
1805000022,101201
1805000023,101201
3605000129,102400
3605000127,103001
3605000127,102701
1805000817,160202
1805000816,101800
4705000068,102200
4705000069,102200
3605000066,102500
4705000154,102002
4705000154,102100
4705000061,102002
4705000061,102100
4705000061,102001
5605810001,103002
4705000038,102300
4705000039,102300
1805000553,101900
3605000051,103001
1805000508,101900
1805001316,101202
1805000009,101600
4705000024,102400
4705000117,101900
3605000095,102702
3605000119,102701
3605000119,102400
4705000050,101000
4705000118,101900
4705000119,101900
4705000157,101900
1805000820,101401
1805000733,101301
3605000091,102702
3605000137,102400
3605000123,102500
3605000205,102701
3605000204,102701
4705000051,100500
4705000060,102001
4705000059,102001
4705000045,100301
4705000112,100800
3605000026,103001
3605000099,102600
1805001368,101302
4705000046,100500
4705000047,100500
4705000022,101702
4705000021,101702
4705000102,101301
4705000056,102200
4705000143,101201
4705000142,101201
4705000062,102200
1805000826,101600
1805000827,101600
1805000828,101600
4705000159,102400
4705000020,102300
4705000018,102300
1705000103,102500
3605000052,102500
4705000040,102400
4705000144,102400
4705000041,102400
4705000042,102400
4705000030,102400
4705000029,102400
4705000031,102400
4705000032,102400
4705000035,102300
4705000033,102300
4705000033,102400
4705000036,102300
4705000034,102300
4705000037,102300
3605000020,103001
3605000045,102701
4705000151,102002
4705000148,102002
4705000149,102002
4705000150,102002
4705000147,102002
4705000152,102002
4705000146,102002
4705000122,102300
4705000008,102300
4705000011,102300
4705000012,102300
4705000010,102300
4705000009,102300
4705000004,102300
4705000001,102300
4705000014,102300
4705000007,102300
4705000003,102300
4705000002,102300
4705000013,102300
4705000016,102300
4705000017,102300
4705000015,102300
4705000006,102300
4705000005,102300
1805000829,100700
1805000836,100800
1805000759,101701
1805000761,101701
3605000146,103001
3605000146,102802
4705000070,102200
4705000071,102200
4705000049,100500
1805000858,100500
4705000101,101301
4705000101,101302
4705000100,101301
4705000100,101302
4705000099,101302
3605000120,102701
3605000120,102702
4705000158,101102
3605000027,102702
4705000057,102200
1805000010,101600
1805001306,101302
3605000046,103001
3605000046,102801
3605000046,102802
3605000098,103001
3605000221,102400
3605000097,102400
3605000025,102400
3605000219,102400
3605000141,102400
3605000063,102400
3605000024,102400
3605000006,102400
3605000022,102400
3605000139,102400
3605000094,102400
3605000079,102400
3605000218,102400
3605000140,102400
3605000138,102400
3605000009,102400
3605000208,102400
3605000207,102400
1805001314,101900
4705000127,102300
4705000156,102300
4705000125,102300
4705000126,102300
4705000124,102300
4705000123,102300
4705000166,102300
4705000128,102300
4705000129,102300
3605000117,103002
4705000054,102200
4705000055,102200
3605000065,103001
3605000065,102400
1805000559,101900
1805000507,101900
4705000027,101702
3605000044,102701
4705000082,102300
3605000008,102901
3605000209,102901
3605000093,102901
4705000065,102200
4705000067,102200
4705000066,102200
4705000092,102400
4705000083,102400
4705000088,102400
4705000087,102400
4705000084,102400
4705000086,102400
4705000085,102400
4705000089,102400
4705000095,102400
4705000090,102300
4705000090,102002
4705000093,102300
4705000137,101201
4705000023,102400
1705000298,102400
4705000135,102400
4705000043,100500
3605000048,102600
4705000094,102002
4705000098,101303
4705000097,101303
4705000053,102200
3605000021,102702
4705000073,101900
4705000074,101900
4705000075,101900
4705000028,101702
4705000025,102300
4705000026,102300
4705000108,101702
4705000109,101702
4705000106,101702
4705000107,101702
4705000113,101702
4705000105,101702
3605000213,102701
3605000211,102701
3605000212,102701
3605000143,102701
3605000210,102701
3605000215,102701
3605000214,102701
3605000100,102701
1805000007,101800
3605000101,102701
4705000138,101202
1805001305,101302
1805000757,101701
1805000755,101701
1805000756,101701
1805000747,101701
1805000750,101701
1805100751,101701
1805200751,101701
1805000753,101701
1805000743,101701
1805000742,101701
1805000745,101701
1805000744,101701
1805000748,101701
1805000736,101701
1805000735,101701
1805000738,101701
1805000739,101701
1805000741,101701
1805000740,101701
4705000164,102002
4705000164,102200
4705000048,100301
4705000132,102200
3605000124,102701
4705000091,102200
4705000044,101000
4705000133,102300
4705000052,102200
1805000550,101701
1805000550,101702
1805100015,100200
1805300015,100200
1705000268,102100
4705000134,101900
1805000863,101101
1705000263,102001
1805001361,102500
1805001362,102500
1805001360,102500
4705000136,102002
5905000003,111402
5905000004,080203
5905000004,080204
5905000004,111102
5905000001,080301
5905000001,080601
5905000001,080204
5905000001,111102
5905000001,080801
5905000001,080403
5905000001,080500
5905000001,080402
1705100142,110300
5805000001,110300
1705000018,110300
1705000479,110300
1705000480,110300
5805000002,110300
3705000021,110100
5905000036,111402
3705000033,080203
3705000033,110100
3705000027,110100
5905000009,111402
5805003001,110701
5805003001,110701
3705000041,080203
3705000041,080203
3705000041,110100
3705000041,110100
3705000013,111102
5805000003,110701
2205000015,110200
2205000016,110200
4005000002,080101
4005000002,080101
4005000002,071401
4005000002,071401
4005000002,080201
4005000002,080201
4005000002,080202
4005000002,080202
4005000002,080103
4005000002,080103
3705000031,111102
3705000016,111102
5805000020,110702
3705000023,111102
3005000159,111403
3005000128,111403
3005000165,111403
5805000004,110300
5805000005,110300
3705000015,111102
5905000035,111402
5805000006,110300
5805000007,110500
3705000017,111102
5805000008,110702
3705000009,111101
2205000056,110200
2205000026,110200
2205000027,110200
5805000009,110300
5805000010,110300
5805000011,110300
5805000014,111101
5805000015,110300
3705000001,111102
2205000030,110200
3705000048,111102
3005000166,111403
5805000049,110300
5805000016,110300
5805000043,110300
5805000047,110300
5805000044,110300
5805000017,110702
3705000026,110702
5805000018,111101
5805000019,110300
2205000031,110200
2205000032,110200
3705000004,111102
3705000005,111102
5905000026,111402
3705000012,111102
3705000022,110100
3705000011,111102
5905000013,111402
3705000062,110100
5805000021,111003
3705000063,110100
3705000002,111102
3705000003,080204
3705000003,111102
5905000038,111402
5905000038,080403
3705000024,111102
2205000040,110200
2205000041,110200
2205000042,110200
3005000127,111403
3705000007,111102
3705000040,110100
3705000010,111102
3705000061,111101
4005000011,080202
4005000011,080202
4005000011,080202
1805001308,110200
5805000023,111101
5805000046,111101
3705000008,111102
3705000008,111101
3705000030,080203
3705000030,110100
1705000109,110300
5805000030,110300
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
4405000516,111402
4405000516,080801
4405000516,080403
3705000014,111102
3705000034,110100
3705000034,110100
4005000015,080203
4005000015,110100
1705000023,110300
1705700023,110300
5805000024,110300
5805000025,110300
5805000026,110300
5805000027,110300
5805000029,110300
5805000035,110300
5805000036,110300
3005000099,120302
3005000007,120301
3005000098,120301
3005000008,120301
3005000009,120301
3005000001,120301
3005000010,120301
3105000001,120904
3105000001,120903
3005000011,120301
3005000100,120301
3005000002,120301
3005000155,120301
3005000156,120301
3005000158,120301
3105000002,120402
3105000002,120701
3005000118,120702
3005000139,120301
3005000164,120301
3005000102,120302
3005000103,120302
3005000012,120301
3005000013,120301
3005000104,120301
3005000014,120301
3005000105,120301
3005000113,120301
3005000108,120301
3105000006,120401
3005000119,120301
3005000162,120301
3005000163,120301
3005000125,120301
3005000121,120301
3005000015,120301
3005000016,120301
3105000003,120402
3105000003,120200
3105000007,121102
3005000017,120301
3105000004,120402
3105000005,121101
3005000006,120301
3005000020,120301
3005000021,120301
2205000001,130100
2205000002,130100
2205000066,130202
2205000065,130202
2205000063,130202
2205000062,130202
2205000064,130202
2205000058,130202
2205000059,130202
2205000061,130202
2205000074,130202
2205000075,130202
2205000071,130202
2205000060,130202
2205000070,130202
2205000069,130202
2205000073,130202
2205000072,130202
2205000076,130202
2205000077,130202
2205000080,130202
2205000003,130202
2205000004,130202
2205000008,130202
2205000006,130202
2205000007,130202
2205000009,130202
2205000010,130401
2205000011,130401
2205000012,130401
2205000054,130401
2205000055,130401
2205000013,130401
2205000014,130301
2205000078,130202
2205000079,130202
2205000017,130202
2205000020,130100
2205000021,130301
2205000028,130301
2205000029,130301
2205000033,130202
2205000034,130301
2205000035,130301
2205000036,130301
2205000037,130202
2205000038,130402
2205000039,130402
2205000046,130401
2205000047,130401
2205000053,130202
2205000050,130202
2205000051,130202
2205000052,130301
1805000835,140100
1805000724,140801
1805000725,140801
2205000057,150200
2205000025,150400
2205000024,150400
3805020006,150601
3805020008,150601
3805020009,150601
3805020010,150200
3805020011,150200
3805030008,150301
